,id,name,preview_url,artist,duration,popularity,release_date,valence,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo
7524,0BFIXkhvbTJvwxk3jBp6ll,Wind Down Space,https://p.scdn.co/mp3-preview/6e0cda394fa9f1b57e7ea8236c7fe414b2b346b8?cid=02b0e243b26741fa8d571a7f61aa4518,2kkuz7Cl3wKzyWTIkZLKC8,42790.0,2.0,2021-10-07,0.344,0.603,0.318,1,-9.669,1,0.0401,0.0435,0.0326,0.13,129.126
7525,0BFIXkhvbTJvwxk3jBp6ll,Wind Down Space,https://p.scdn.co/mp3-preview/6e0cda394fa9f1b57e7ea8236c7fe414b2b346b8?cid=02b0e243b26741fa8d571a7f61aa4518,2kkuz7Cl3wKzyWTIkZLKC8,42790.0,2.0,2021-10-07,0.344,0.603,0.318,1,-9.669,1,0.0401,0.0435,0.0326,0.13,129.126
7526,0b8ULXmPUHiAw1kBemj2so,Smoothees,https://p.scdn.co/mp3-preview/ee157b3c7b2f92728e84c04e34e8cf65972cb341?cid=02b0e243b26741fa8d571a7f61aa4518,2VkLV9c2S1XT8JJIEqS1h2,74046.0,6.0,2018-02-28,0.84,0.725,0.286,4,-18.335,1,0.0633,0.217,0.858,0.102,94.403
7527,2rUHJ1o9qj44fR0vTugDAx,Minecraft Pigstep - Remix,https://p.scdn.co/mp3-preview/aa118337153142dbc3fb3a5151435dde562c4d5f?cid=02b0e243b26741fa8d571a7f61aa4518,5xKVOc3OIhyBDsw2rYpN3R,157297.0,54.0,2020-09-30,0.536,0.695,0.732,9,-4.104,0,0.218,0.0046,0.856,0.617,169.889
7528,2rUHJ1o9qj44fR0vTugDAx,Minecraft Pigstep - Remix,https://p.scdn.co/mp3-preview/aa118337153142dbc3fb3a5151435dde562c4d5f?cid=02b0e243b26741fa8d571a7f61aa4518,5xKVOc3OIhyBDsw2rYpN3R,157297.0,54.0,2020-09-30,0.536,0.695,0.732,9,-4.104,0,0.218,0.0046,0.856,0.617,169.889
7529,30uCmqegKQnH5AbOE51gPD,Ghost,https://p.scdn.co/mp3-preview/e40271c25c789aa1f4c4b7846b3f85e8450ecc90?cid=02b0e243b26741fa8d571a7f61aa4518,1oyUjl52ohRrCv3EL1UdpM,169413.0,75.0,2019-10-18,0.705,0.766,0.673,5,-5.066,0,0.239,0.00286,0.000594,0.486,84.947
7530,30uCmqegKQnH5AbOE51gPD,Ghost,https://p.scdn.co/mp3-preview/e40271c25c789aa1f4c4b7846b3f85e8450ecc90?cid=02b0e243b26741fa8d571a7f61aa4518,1oyUjl52ohRrCv3EL1UdpM,169413.0,75.0,2019-10-18,0.705,0.766,0.673,5,-5.066,0,0.239,0.00286,0.000594,0.486,84.947
7531,0umXdzCmbnKZSlEL4s2k8c,trzy,https://p.scdn.co/mp3-preview/41ac5016c64c94d554f6d8324fbc4a567a88bae4?cid=02b0e243b26741fa8d571a7f61aa4518,46Ke0Gji5QAaMGvsTgBEj5,198750.0,44.0,2022-02-25,0.473,0.763,0.339,6,-7.949,1,0.0713,0.544,0.0,0.0964,127.951
7532,0umXdzCmbnKZSlEL4s2k8c,trzy,https://p.scdn.co/mp3-preview/41ac5016c64c94d554f6d8324fbc4a567a88bae4?cid=02b0e243b26741fa8d571a7f61aa4518,46Ke0Gji5QAaMGvsTgBEj5,198750.0,44.0,2022-02-25,0.473,0.763,0.339,6,-7.949,1,0.0713,0.544,0.0,0.0964,127.951
7533,6PRy17C5LiiN7VCLS6IA98,Future Perfect (Pass the MIC),https://p.scdn.co/mp3-preview/a2aad7e1e72dd0a93571911c01c97718ed0da589?cid=02b0e243b26741fa8d571a7f61aa4518,5t5FqBwTcgKTaWmfEbwQY9,180750.0,76.0,2022-07-04,0.526,0.658,0.9,9,-3.479,0,0.264,0.0364,0.0,0.0771,156.096
7534,6PRy17C5LiiN7VCLS6IA98,Future Perfect (Pass the MIC),https://p.scdn.co/mp3-preview/a2aad7e1e72dd0a93571911c01c97718ed0da589?cid=02b0e243b26741fa8d571a7f61aa4518,5t5FqBwTcgKTaWmfEbwQY9,180750.0,76.0,2022-07-04,0.526,0.658,0.9,9,-3.479,0,0.264,0.0364,0.0,0.0771,156.096
7535,6PRy17C5LiiN7VCLS6IA98,Future Perfect (Pass the MIC),https://p.scdn.co/mp3-preview/a2aad7e1e72dd0a93571911c01c97718ed0da589?cid=02b0e243b26741fa8d571a7f61aa4518,5t5FqBwTcgKTaWmfEbwQY9,180750.0,76.0,2022-07-04,0.526,0.658,0.9,9,-3.479,0,0.264,0.0364,0.0,0.0771,156.096
7536,0umXdzCmbnKZSlEL4s2k8c,trzy,https://p.scdn.co/mp3-preview/41ac5016c64c94d554f6d8324fbc4a567a88bae4?cid=02b0e243b26741fa8d571a7f61aa4518,46Ke0Gji5QAaMGvsTgBEj5,198750.0,44.0,2022-02-25,0.473,0.763,0.339,6,-7.949,1,0.0713,0.544,0.0,0.0964,127.951
7537,0umXdzCmbnKZSlEL4s2k8c,trzy,https://p.scdn.co/mp3-preview/41ac5016c64c94d554f6d8324fbc4a567a88bae4?cid=02b0e243b26741fa8d571a7f61aa4518,46Ke0Gji5QAaMGvsTgBEj5,198750.0,44.0,2022-02-25,0.473,0.763,0.339,6,-7.949,1,0.0713,0.544,0.0,0.0964,127.951
7538,1fh4rarBaLB8l5ALt1UvPv,WONDERLAND,https://p.scdn.co/mp3-preview/03fd03a16241f280b2b2584f62fb3199ba4aefcd?cid=02b0e243b26741fa8d571a7f61aa4518,38wxcfNEqMwuPniHvplin5,197333.0,63.0,2021-08-20,0.642,0.652,0.654,10,-2.941,0,0.0414,0.0115,0.0,0.104,67.509
7539,1fh4rarBaLB8l5ALt1UvPv,WONDERLAND,https://p.scdn.co/mp3-preview/03fd03a16241f280b2b2584f62fb3199ba4aefcd?cid=02b0e243b26741fa8d571a7f61aa4518,38wxcfNEqMwuPniHvplin5,197333.0,63.0,2021-08-20,0.642,0.652,0.654,10,-2.941,0,0.0414,0.0115,0.0,0.104,67.509
7540,3Ytn1fJsEOYiQdxQe8wwBR,Dobry Wieczór Polska,https://p.scdn.co/mp3-preview/1d24f1dee9f0d46b8eb4d4085ee7d4cfcf1a82b7?cid=02b0e243b26741fa8d571a7f61aa4518,6IEv3vMrT0YAUtFfTqdf9l,188160.0,48.0,2020-07-17,0.434,0.918,0.718,9,-7.828,0,0.0866,0.0647,0.111,0.119,135.469
7541,1rpTtXVHvhcFY6hnV0tu9Q,Soap,https://p.scdn.co/mp3-preview/0696f5d787f38f13f34b6a5033eb5faf42f75d91?cid=02b0e243b26741fa8d571a7f61aa4518,63yrD80RY3RNEM2YDpUpO8,209426.0,44.0,2015-08-14,0.213,0.595,0.689,6,-6.107,0,0.148,0.254,5.44e-06,0.129,168.112
7542,6W0javyKuVICRsmD8DqQfI,I Kissed A Girl,https://p.scdn.co/mp3-preview/bcb6f059625ffc088c77ba51eac6835f4858f834?cid=02b0e243b26741fa8d571a7f61aa4518,0SCbttzoZTnLFebDYmAWCm,179946.0,47.0,2012-08-28,0.623,0.687,0.756,9,-3.601,0,0.0596,0.00335,0.0,0.0663,130.043
7543,6W0javyKuVICRsmD8DqQfI,I Kissed A Girl,https://p.scdn.co/mp3-preview/bcb6f059625ffc088c77ba51eac6835f4858f834?cid=02b0e243b26741fa8d571a7f61aa4518,0SCbttzoZTnLFebDYmAWCm,179946.0,47.0,2012-08-28,0.623,0.687,0.756,9,-3.601,0,0.0596,0.00335,0.0,0.0663,130.043
7544,6W0javyKuVICRsmD8DqQfI,I Kissed A Girl,https://p.scdn.co/mp3-preview/bcb6f059625ffc088c77ba51eac6835f4858f834?cid=02b0e243b26741fa8d571a7f61aa4518,0SCbttzoZTnLFebDYmAWCm,179946.0,47.0,2012-08-28,0.623,0.687,0.756,9,-3.601,0,0.0596,0.00335,0.0,0.0663,130.043
7545,2kqnQCChvRpDRAasIwc4Rh,Maria,,7bmYpVgQub656uNTu6qGNQ,199026.0,0.0,2020-06-30,0.482,0.667,0.745,9,-2.96,0,0.0621,0.238,2.06e-06,0.255,128.972
7546,5dVHattQe7T2NXQKAnMt85,"Dobrze Jest, Jak Jest",https://p.scdn.co/mp3-preview/53b4a0716a8db4c243a9bf2cafd19865d2560fe5?cid=02b0e243b26741fa8d571a7f61aa4518,1SgvZBHUHMBqZe7PieKJxG,179473.0,47.0,2019-06-07,0.716,0.806,0.581,1,-5.744,0,0.0369,0.0401,0.0,0.0686,114.014
7547,4GQ393HmZYv14Ol4N1keYf,Tęskno Mi,https://p.scdn.co/mp3-preview/830d67e67af4cbf83ba37eb23cc81d235604ccfb?cid=02b0e243b26741fa8d571a7f61aa4518,0lKCO7SCRiTCS4ZEU6l1zx,215266.0,53.0,2019-05-24,0.567,0.573,0.795,0,-4.326,1,0.069,0.0495,0.0,0.0893,146.968
7548,4GQ393HmZYv14Ol4N1keYf,Tęskno Mi,https://p.scdn.co/mp3-preview/830d67e67af4cbf83ba37eb23cc81d235604ccfb?cid=02b0e243b26741fa8d571a7f61aa4518,0lKCO7SCRiTCS4ZEU6l1zx,215266.0,53.0,2019-05-24,0.567,0.573,0.795,0,-4.326,1,0.069,0.0495,0.0,0.0893,146.968
7549,0Z99Xe1lGBmq60RwJ5YU18,PING PONG,https://p.scdn.co/mp3-preview/157fee80f183f6d048203fae0d3debe55ff870bc?cid=02b0e243b26741fa8d571a7f61aa4518,6JTCN21ovvrR3iPViZTXz4,158253.0,67.0,2021-09-09,0.863,0.855,0.87,10,-2.059,0,0.0826,0.0122,0.000675,0.0202,103.028
7550,0Z99Xe1lGBmq60RwJ5YU18,PING PONG,https://p.scdn.co/mp3-preview/157fee80f183f6d048203fae0d3debe55ff870bc?cid=02b0e243b26741fa8d571a7f61aa4518,6JTCN21ovvrR3iPViZTXz4,158253.0,67.0,2021-09-09,0.863,0.855,0.87,10,-2.059,0,0.0826,0.0122,0.000675,0.0202,103.028
7551,5GK7eDDTVz7CTge1wJrDQW,Kill This Love,https://p.scdn.co/mp3-preview/eb9af5a53871fdd8d77a21bb7e1f61cced0d9800?cid=02b0e243b26741fa8d571a7f61aa4518,41MozSoPIsD1dJM0CLPjZF,189052.0,71.0,2019-04-05,0.58,0.738,0.861,2,-4.141,1,0.237,0.318,0.00182,0.325,131.98
7552,5GK7eDDTVz7CTge1wJrDQW,Kill This Love,https://p.scdn.co/mp3-preview/eb9af5a53871fdd8d77a21bb7e1f61cced0d9800?cid=02b0e243b26741fa8d571a7f61aa4518,41MozSoPIsD1dJM0CLPjZF,189052.0,71.0,2019-04-05,0.58,0.738,0.861,2,-4.141,1,0.237,0.318,0.00182,0.325,131.98
7553,1Rn0B4zeGbcttEct0N1XpP,Hej Hej!,https://p.scdn.co/mp3-preview/f8e7242778c19931ddbf69fb76d0fc0d52d49a22?cid=02b0e243b26741fa8d571a7f61aa4518,0tdKRrbItnLj40yUFi23jx,225880.0,56.0,2019-03-08,0.571,0.641,0.663,7,-5.953,0,0.0354,0.0113,0.000268,0.126,137.968
7554,1Rn0B4zeGbcttEct0N1XpP,Hej Hej!,https://p.scdn.co/mp3-preview/f8e7242778c19931ddbf69fb76d0fc0d52d49a22?cid=02b0e243b26741fa8d571a7f61aa4518,0tdKRrbItnLj40yUFi23jx,225880.0,56.0,2019-03-08,0.571,0.641,0.663,7,-5.953,0,0.0354,0.0113,0.000268,0.126,137.968
7555,1Rn0B4zeGbcttEct0N1XpP,Hej Hej!,https://p.scdn.co/mp3-preview/f8e7242778c19931ddbf69fb76d0fc0d52d49a22?cid=02b0e243b26741fa8d571a7f61aa4518,0tdKRrbItnLj40yUFi23jx,225880.0,56.0,2019-03-08,0.571,0.641,0.663,7,-5.953,0,0.0354,0.0113,0.000268,0.126,137.968
7556,1Rn0B4zeGbcttEct0N1XpP,Hej Hej!,https://p.scdn.co/mp3-preview/f8e7242778c19931ddbf69fb76d0fc0d52d49a22?cid=02b0e243b26741fa8d571a7f61aa4518,0tdKRrbItnLj40yUFi23jx,225880.0,56.0,2019-03-08,0.571,0.641,0.663,7,-5.953,0,0.0354,0.0113,0.000268,0.126,137.968
7557,64F1Z2LAsf04V346A75hi1,"I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)",https://p.scdn.co/mp3-preview/469b4bbb259ea3f8e36f9a525f3c8469e4bcbe7e?cid=02b0e243b26741fa8d571a7f61aa4518,5xoXMR6Y8PORwObvyND9ZE,209655.0,66.0,2021-06-30,0.313,0.503,0.743,10,-4.712,1,0.034,0.0671,6.85e-05,0.0984,174.002
7558,64F1Z2LAsf04V346A75hi1,"I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)",https://p.scdn.co/mp3-preview/469b4bbb259ea3f8e36f9a525f3c8469e4bcbe7e?cid=02b0e243b26741fa8d571a7f61aa4518,5xoXMR6Y8PORwObvyND9ZE,209655.0,66.0,2021-06-30,0.313,0.503,0.743,10,-4.712,1,0.034,0.0671,6.85e-05,0.0984,174.002
7559,1Rn0B4zeGbcttEct0N1XpP,Hej Hej!,https://p.scdn.co/mp3-preview/f8e7242778c19931ddbf69fb76d0fc0d52d49a22?cid=02b0e243b26741fa8d571a7f61aa4518,0tdKRrbItnLj40yUFi23jx,225880.0,56.0,2019-03-08,0.571,0.641,0.663,7,-5.953,0,0.0354,0.0113,0.000268,0.126,137.968
7560,64F1Z2LAsf04V346A75hi1,"I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)",https://p.scdn.co/mp3-preview/469b4bbb259ea3f8e36f9a525f3c8469e4bcbe7e?cid=02b0e243b26741fa8d571a7f61aa4518,5xoXMR6Y8PORwObvyND9ZE,209655.0,66.0,2021-06-30,0.313,0.503,0.743,10,-4.712,1,0.034,0.0671,6.85e-05,0.0984,174.002
7561,64F1Z2LAsf04V346A75hi1,"I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)",https://p.scdn.co/mp3-preview/469b4bbb259ea3f8e36f9a525f3c8469e4bcbe7e?cid=02b0e243b26741fa8d571a7f61aa4518,5xoXMR6Y8PORwObvyND9ZE,209655.0,66.0,2021-06-30,0.313,0.503,0.743,10,-4.712,1,0.034,0.0671,6.85e-05,0.0984,174.002
7562,2SK3lZvKAvJsDqRVryExt3,projekt nieznajomy nie kłamie,https://p.scdn.co/mp3-preview/502aa514f3b9426edfb43c1a58eff996a5e2185b?cid=02b0e243b26741fa8d571a7f61aa4518,0TMvoNR0AIJV138mHY6jdE,172885.0,49.0,2020-11-06,0.218,0.489,0.224,9,-11.334,0,0.0482,0.898,0.0,0.145,70.979
7563,64F1Z2LAsf04V346A75hi1,"I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)",https://p.scdn.co/mp3-preview/469b4bbb259ea3f8e36f9a525f3c8469e4bcbe7e?cid=02b0e243b26741fa8d571a7f61aa4518,5xoXMR6Y8PORwObvyND9ZE,209655.0,66.0,2021-06-30,0.313,0.503,0.743,10,-4.712,1,0.034,0.0671,6.85e-05,0.0984,174.002
7564,64F1Z2LAsf04V346A75hi1,"I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)",https://p.scdn.co/mp3-preview/469b4bbb259ea3f8e36f9a525f3c8469e4bcbe7e?cid=02b0e243b26741fa8d571a7f61aa4518,5xoXMR6Y8PORwObvyND9ZE,209655.0,66.0,2021-06-30,0.313,0.503,0.743,10,-4.712,1,0.034,0.0671,6.85e-05,0.0984,174.002
7565,1Rn0B4zeGbcttEct0N1XpP,Hej Hej!,https://p.scdn.co/mp3-preview/f8e7242778c19931ddbf69fb76d0fc0d52d49a22?cid=02b0e243b26741fa8d571a7f61aa4518,0tdKRrbItnLj40yUFi23jx,225880.0,56.0,2019-03-08,0.571,0.641,0.663,7,-5.953,0,0.0354,0.0113,0.000268,0.126,137.968
7566,7KqW2QDou5DUNs3LNKF63x,Warcaby,https://p.scdn.co/mp3-preview/43cb13eb9e5455ada3cbb4a9b4bd4b2760fe0d83?cid=02b0e243b26741fa8d571a7f61aa4518,0TMvoNR0AIJV138mHY6jdE,223179.0,33.0,2021-11-04,0.732,0.686,0.704,9,-6.129,0,0.0275,0.0512,8.18e-05,0.13,124.049
7567,3FwWzOCkDwhu1RWTz3CSxJ,Nie Kłami,https://p.scdn.co/mp3-preview/bc02f611d36276a549394f69e17837625b102b39?cid=02b0e243b26741fa8d571a7f61aa4518,6EB8VE9f7Ut6NOgviN6gDW,195666.0,58.0,2018-10-19,0.203,0.646,0.346,6,-9.352,0,0.0297,0.667,0.0,0.114,135.94
7568,3FwWzOCkDwhu1RWTz3CSxJ,Nie Kłami,https://p.scdn.co/mp3-preview/bc02f611d36276a549394f69e17837625b102b39?cid=02b0e243b26741fa8d571a7f61aa4518,6EB8VE9f7Ut6NOgviN6gDW,195666.0,58.0,2018-10-19,0.203,0.646,0.346,6,-9.352,0,0.0297,0.667,0.0,0.114,135.94
7569,3FwWzOCkDwhu1RWTz3CSxJ,Nie Kłami,https://p.scdn.co/mp3-preview/bc02f611d36276a549394f69e17837625b102b39?cid=02b0e243b26741fa8d571a7f61aa4518,6EB8VE9f7Ut6NOgviN6gDW,195666.0,58.0,2018-10-19,0.203,0.646,0.346,6,-9.352,0,0.0297,0.667,0.0,0.114,135.94
7570,5wANPM4fQCJwkGd4rN57mH,drivers license,https://p.scdn.co/mp3-preview/3a145991602f4a7304d5227ce2268596d0f8e589?cid=02b0e243b26741fa8d571a7f61aa4518,1McMsnEElThX1knmY4oliG,242013.0,87.0,2021-05-21,0.137,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,143.875
7571,5wANPM4fQCJwkGd4rN57mH,drivers license,https://p.scdn.co/mp3-preview/3a145991602f4a7304d5227ce2268596d0f8e589?cid=02b0e243b26741fa8d571a7f61aa4518,1McMsnEElThX1knmY4oliG,242013.0,87.0,2021-05-21,0.137,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,143.875
7572,5wANPM4fQCJwkGd4rN57mH,drivers license,https://p.scdn.co/mp3-preview/3a145991602f4a7304d5227ce2268596d0f8e589?cid=02b0e243b26741fa8d571a7f61aa4518,1McMsnEElThX1knmY4oliG,242013.0,87.0,2021-05-21,0.137,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,143.875
7573,3kWcNl9IThew9vwO8UM3fD,Nie Ma Fal,https://p.scdn.co/mp3-preview/46a03c350dc8c141970e73209c1708ef171647e6?cid=02b0e243b26741fa8d571a7f61aa4518,6EB8VE9f7Ut6NOgviN6gDW,238106.0,52.0,2018-10-19,0.726,0.559,0.727,5,-6.323,0,0.0301,0.0229,0.0,0.118,163.001
7574,3kWcNl9IThew9vwO8UM3fD,Nie Ma Fal,https://p.scdn.co/mp3-preview/46a03c350dc8c141970e73209c1708ef171647e6?cid=02b0e243b26741fa8d571a7f61aa4518,6EB8VE9f7Ut6NOgviN6gDW,238106.0,52.0,2018-10-19,0.726,0.559,0.727,5,-6.323,0,0.0301,0.0229,0.0,0.118,163.001
7575,3pe05XBTPu2wpWwkVPzuUX,Trofea,https://p.scdn.co/mp3-preview/c00d66c6089d48a9c8cd0195c4c0b7dd8a057cc5?cid=02b0e243b26741fa8d571a7f61aa4518,6EB8VE9f7Ut6NOgviN6gDW,224986.0,56.0,2018-10-19,0.635,0.758,0.673,0,-7.51,1,0.0579,0.00885,1.31e-05,0.158,109.908
7576,7KqW2QDou5DUNs3LNKF63x,Warcaby,https://p.scdn.co/mp3-preview/43cb13eb9e5455ada3cbb4a9b4bd4b2760fe0d83?cid=02b0e243b26741fa8d571a7f61aa4518,0TMvoNR0AIJV138mHY6jdE,223179.0,33.0,2021-11-04,0.732,0.686,0.704,9,-6.129,0,0.0275,0.0512,8.18e-05,0.13,124.049
7577,7KqW2QDou5DUNs3LNKF63x,Warcaby,https://p.scdn.co/mp3-preview/43cb13eb9e5455ada3cbb4a9b4bd4b2760fe0d83?cid=02b0e243b26741fa8d571a7f61aa4518,0TMvoNR0AIJV138mHY6jdE,223179.0,33.0,2021-11-04,0.732,0.686,0.704,9,-6.129,0,0.0275,0.0512,8.18e-05,0.13,124.049
7578,3FwWzOCkDwhu1RWTz3CSxJ,Nie Kłami,https://p.scdn.co/mp3-preview/bc02f611d36276a549394f69e17837625b102b39?cid=02b0e243b26741fa8d571a7f61aa4518,6EB8VE9f7Ut6NOgviN6gDW,195666.0,58.0,2018-10-19,0.203,0.646,0.346,6,-9.352,0,0.0297,0.667,0.0,0.114,135.94
7579,5wANPM4fQCJwkGd4rN57mH,drivers license,https://p.scdn.co/mp3-preview/3a145991602f4a7304d5227ce2268596d0f8e589?cid=02b0e243b26741fa8d571a7f61aa4518,1McMsnEElThX1knmY4oliG,242013.0,87.0,2021-05-21,0.137,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,143.875
7580,3kWcNl9IThew9vwO8UM3fD,Nie Ma Fal,https://p.scdn.co/mp3-preview/46a03c350dc8c141970e73209c1708ef171647e6?cid=02b0e243b26741fa8d571a7f61aa4518,6EB8VE9f7Ut6NOgviN6gDW,238106.0,52.0,2018-10-19,0.726,0.559,0.727,5,-6.323,0,0.0301,0.0229,0.0,0.118,163.001
7581,3kWcNl9IThew9vwO8UM3fD,Nie Ma Fal,https://p.scdn.co/mp3-preview/46a03c350dc8c141970e73209c1708ef171647e6?cid=02b0e243b26741fa8d571a7f61aa4518,6EB8VE9f7Ut6NOgviN6gDW,238106.0,52.0,2018-10-19,0.726,0.559,0.727,5,-6.323,0,0.0301,0.0229,0.0,0.118,163.001
7582,3pe05XBTPu2wpWwkVPzuUX,Trofea,https://p.scdn.co/mp3-preview/c00d66c6089d48a9c8cd0195c4c0b7dd8a057cc5?cid=02b0e243b26741fa8d571a7f61aa4518,6EB8VE9f7Ut6NOgviN6gDW,224986.0,56.0,2018-10-19,0.635,0.758,0.673,0,-7.51,1,0.0579,0.00885,1.31e-05,0.158,109.908
7583,3pe05XBTPu2wpWwkVPzuUX,Trofea,https://p.scdn.co/mp3-preview/c00d66c6089d48a9c8cd0195c4c0b7dd8a057cc5?cid=02b0e243b26741fa8d571a7f61aa4518,6EB8VE9f7Ut6NOgviN6gDW,224986.0,56.0,2018-10-19,0.635,0.758,0.673,0,-7.51,1,0.0579,0.00885,1.31e-05,0.158,109.908
7584,3pe05XBTPu2wpWwkVPzuUX,Trofea,https://p.scdn.co/mp3-preview/c00d66c6089d48a9c8cd0195c4c0b7dd8a057cc5?cid=02b0e243b26741fa8d571a7f61aa4518,6EB8VE9f7Ut6NOgviN6gDW,224986.0,56.0,2018-10-19,0.635,0.758,0.673,0,-7.51,1,0.0579,0.00885,1.31e-05,0.158,109.908
7585,4roRepmiEBrXVkYhH8axud,Łezki me,https://p.scdn.co/mp3-preview/d69bc554e0d368a1d4498c61360bdcd0df485111?cid=02b0e243b26741fa8d571a7f61aa4518,0TMvoNR0AIJV138mHY6jdE,189323.0,42.0,2020-05-08,0.144,0.69,0.52,2,-7.523,0,0.0432,0.53,8.12e-05,0.241,117.964
7586,4roRepmiEBrXVkYhH8axud,Łezki me,https://p.scdn.co/mp3-preview/d69bc554e0d368a1d4498c61360bdcd0df485111?cid=02b0e243b26741fa8d571a7f61aa4518,0TMvoNR0AIJV138mHY6jdE,189323.0,42.0,2020-05-08,0.144,0.69,0.52,2,-7.523,0,0.0432,0.53,8.12e-05,0.241,117.964
7587,4roRepmiEBrXVkYhH8axud,Łezki me,https://p.scdn.co/mp3-preview/d69bc554e0d368a1d4498c61360bdcd0df485111?cid=02b0e243b26741fa8d571a7f61aa4518,0TMvoNR0AIJV138mHY6jdE,189323.0,42.0,2020-05-08,0.144,0.69,0.52,2,-7.523,0,0.0432,0.53,8.12e-05,0.241,117.964
7588,77vLpSAMNzeYL4EBeZxWqI,Małomiasteczkowy,https://p.scdn.co/mp3-preview/5e67035b6edaf383e33f81bba9b7aba64694716b?cid=02b0e243b26741fa8d571a7f61aa4518,6EB8VE9f7Ut6NOgviN6gDW,203253.0,60.0,2018-10-19,0.451,0.573,0.833,6,-8.18,0,0.0469,0.0131,0.000126,0.791,167.977
7589,77vLpSAMNzeYL4EBeZxWqI,Małomiasteczkowy,https://p.scdn.co/mp3-preview/5e67035b6edaf383e33f81bba9b7aba64694716b?cid=02b0e243b26741fa8d571a7f61aa4518,6EB8VE9f7Ut6NOgviN6gDW,203253.0,60.0,2018-10-19,0.451,0.573,0.833,6,-8.18,0,0.0469,0.0131,0.000126,0.791,167.977
7590,77vLpSAMNzeYL4EBeZxWqI,Małomiasteczkowy,https://p.scdn.co/mp3-preview/5e67035b6edaf383e33f81bba9b7aba64694716b?cid=02b0e243b26741fa8d571a7f61aa4518,6EB8VE9f7Ut6NOgviN6gDW,203253.0,60.0,2018-10-19,0.451,0.573,0.833,6,-8.18,0,0.0469,0.0131,0.000126,0.791,167.977
7591,23qZiN0yTTxvUGMSaw6RGt,Królowa dram,https://p.scdn.co/mp3-preview/a1e86f1b4bc9c2e37068baa240fcc02cd4f81d0b?cid=02b0e243b26741fa8d571a7f61aa4518,0TMvoNR0AIJV138mHY6jdE,185063.0,55.0,2020-05-08,0.254,0.592,0.313,1,-10.956,1,0.0794,0.739,0.00194,0.106,99.733
7592,5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,https://p.scdn.co/mp3-preview/d8777ce6505aa52625472591ca898146bf3b0914?cid=02b0e243b26741fa8d571a7f61aa4518,3Nrfpe0tUJi4K4DXYWgMUX,199053.0,84.0,2020-11-20,0.737,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,114.044
7593,5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,https://p.scdn.co/mp3-preview/d8777ce6505aa52625472591ca898146bf3b0914?cid=02b0e243b26741fa8d571a7f61aa4518,3Nrfpe0tUJi4K4DXYWgMUX,199053.0,84.0,2020-11-20,0.737,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,114.044
7594,23qZiN0yTTxvUGMSaw6RGt,Królowa dram,https://p.scdn.co/mp3-preview/a1e86f1b4bc9c2e37068baa240fcc02cd4f81d0b?cid=02b0e243b26741fa8d571a7f61aa4518,0TMvoNR0AIJV138mHY6jdE,185063.0,55.0,2020-05-08,0.254,0.592,0.313,1,-10.956,1,0.0794,0.739,0.00194,0.106,99.733
7595,23qZiN0yTTxvUGMSaw6RGt,Królowa dram,https://p.scdn.co/mp3-preview/a1e86f1b4bc9c2e37068baa240fcc02cd4f81d0b?cid=02b0e243b26741fa8d571a7f61aa4518,0TMvoNR0AIJV138mHY6jdE,185063.0,55.0,2020-05-08,0.254,0.592,0.313,1,-10.956,1,0.0794,0.739,0.00194,0.106,99.733
7596,77vLpSAMNzeYL4EBeZxWqI,Małomiasteczkowy,https://p.scdn.co/mp3-preview/5e67035b6edaf383e33f81bba9b7aba64694716b?cid=02b0e243b26741fa8d571a7f61aa4518,6EB8VE9f7Ut6NOgviN6gDW,203253.0,60.0,2018-10-19,0.451,0.573,0.833,6,-8.18,0,0.0469,0.0131,0.000126,0.791,167.977
7597,77vLpSAMNzeYL4EBeZxWqI,Małomiasteczkowy,https://p.scdn.co/mp3-preview/5e67035b6edaf383e33f81bba9b7aba64694716b?cid=02b0e243b26741fa8d571a7f61aa4518,6EB8VE9f7Ut6NOgviN6gDW,203253.0,60.0,2018-10-19,0.451,0.573,0.833,6,-8.18,0,0.0469,0.0131,0.000126,0.791,167.977
